class	class label	op	goleft	goright	rhea	rhea label	score	info	info label	def
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:48788	L-erythrulose 4-phosphate = D-erythrulose 4-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_90796|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_90798	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:49232	D-mannose(out) + N(pros)-phospho-L-histidyl-[protein] = D-mannose 6-phosphate(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58735|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_4208	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:49236	N(pros)-phospho-L-histidyl-[protein](out) + sucrose = L-histidyl-[protein] + sucrose 6(G)-phosphate(in)	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_91002|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17992	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:49240	N(pros)-phospho-L-histidyl-[protein] + N-acetyl-D-glucosamine(out) = L-histidyl-[protein] + N-acetyl-D-glucosamine 6-phosphate(in)	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57513|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_506227	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:49248	galactitol(out) + N(pros)-phospho-L-histidyl-[protein] = galactitol 1-phosphate(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_60083|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_16813	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:49252	D-fructose(out) + N(pros)-phospho-L-histidyl-[protein] = D-fructose 1-phosphate(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58674|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_37721	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:49256	2-amino-2-deoxy-D-gluconate(out) + N(pros)-phospho-L-histidyl-[protein] = 2-amino-2-deoxy-D-gluconate 6-phosphate(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_75705|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58269	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:49260	D-galactose(out) + N(pros)-phospho-L-histidyl-[protein] = D-galactopyranose 6-phosphate(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_91004|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_4139	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:49292	D-cellobiose(out) + N(pros)-phospho-L-histidyl-[protein] = 6-phospho-beta-D-glucosyl-(1->4)-D-glucose(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58312|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17057	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:49300	maltose(out) + N(pros)-phospho-L-histidyl-[protein] = alpha-maltose 6'-phosphate(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57478|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17306	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:49408	[(1->2)-beta-D-mannosyl](n) + phosphate = [(1->2)-beta-D-mannosyl](n-1) + alpha-D-mannose 1-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58409|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_43474	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:49584	D-erythrulose 1-phosphate = L-erythrulose 1-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_131767|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58002	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:49588	L-erythrulose 1-phosphate = D-erythrulose 4-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_90796|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58002	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:51544	D-ribulose = D-xylulose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17173|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17140	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:51656	keto-D-tagaturonate = keto-D-fructuronate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17886|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_59881	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:51712	keto-D-tagatose 6-phosphate = keto-D-fructose 6-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57579|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_134283	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:51940	(1E,2S)-2-methylbutanal oxime = (1Z,2S)-2-methylbutanal oxime	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_134629|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_134628	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:52160	(E)-phenylacetaldehyde oxime = (Z)-phenylacetaldehyde oxime	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_50723|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_47793	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:52560	2-dehydro-D-erythronate = 3-dehydro-D-erythronate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57958|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_136668	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:53180	D-erythrose = D-erythrulose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_27904|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_16023	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:53280	D-threose = D-erythrulose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_28587|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_16023	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:54228	2-(prostaglandin H2)-sn-glycero-3-phosphoethanolamine = 2-(prostaglandin E2)-sn-glycero-3-phosphoethanolamine	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_138099|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_137581	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:54528	aldehydo-D-ribose 5-phosphate = D-ribose 5-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_78346|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58273	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:33423	N(pros)-phospho-L-histidyl-[protein] + N,N'-diacetylchitobiose(out) = diacetylchitobiose-6'-phosphate(in) + L-histidyl-[protein]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_64883|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_28681	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:13033	aldehydo-D-galactose 6-phosphate = keto-D-tagatose 6-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58255|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_134283	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:17057	a 2-acyl-3-O-(beta-D-galactosyl)-sn-glycerol + a fatty acyl-[ACP] = a 1,2-diacyl-3-O-(beta-D-galactosyl)-sn-glycerol + holo-[ACP]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17615|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_18063	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:54964	hexadecanoyl-[ACP] + phosphate = hexadecanoyl phosphate + holo-[ACP]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_43474|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_138436	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:54972	1-hexadecanoyl-sn-glycero-3-phosphate + hexadecanoyl-[ACP] = 1,2-dihexadecanoyl-sn-glycero-3-phosphate + holo-[ACP]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_72859|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_57518	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:55760	a fatty acyl-[ACP] + a lyso-ornithine lipid = an N(2)-[(3R)-3-(acyloxy)acyl]-L-ornithine lipid + holo-[ACP]	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_138482|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_140663	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:57036	[(1->6)-alpha-D-glucosyl](n) + sucrose = (1->3)-alpha-D-glucosyl-[(1->6)-alpha-D-glucosyl]n + D-fructose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_37721|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_17992	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:57040	aldehydo-D-apiose = D-apiofuranose	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_16689|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_141215	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:57100	5-methylsulfanyl-D-ribulose 1-phosphate = 1-methylsulfanyl-D-xylulose 5-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58548|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_141466	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	=	http://x.org/noparse#N-acetyl-D-mannosamine-6-phosphate/N-acetyl-D-mannosamine-6-phosphate-1	http://x.org/noparse#N-acetyl-D-glucosamine-6-phosphate/N-acetyl-D-glucosamine-6-phosphate-1	rh:57580	5-methylsulfanyl-D-ribulose 1-phosphate = 1-methylsulfanyl-D-ribulose 5-phosphate	-150	N-acetyl-D-mannosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_85606|N-acetyl-D-glucosamine-6-phosphate=http://purl.obolibrary.org/obo/CHEBI_58548	|	Catalysis of the reaction: N-acetyl-D-mannosamine-6-phosphate = N-acetyl-D-glucosamine-6-phosphate.
GO:0004597	peptide-aspartate beta-dioxygenase activity	=	http://x.org/noparse#peptide L-aspartate/peptide L-aspartate-1|http://purl.obolibrary.org/obo/CHEBI_16810/2-oxoglutarate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_15379/dioxygen-1	http://x.org/noparse#peptide 3-hydroxy-L-aspartate/peptide 3-hydroxy-L-aspartate-1|http://purl.obolibrary.org/obo/CHEBI_30031/succinate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_16526/carbon dioxide-1	rh:20265	2-oxoglutarate + L-proline + O2 = cis-3-hydroxy-L-proline + CO2 + succinate	-6	peptide L-aspartate=http://purl.obolibrary.org/obo/CHEBI_60039|peptide 3-hydroxy-L-aspartate=http://purl.obolibrary.org/obo/CHEBI_60041	|	Catalysis of the reaction: peptide L-aspartate + 2-oxoglutarate + O2 = peptide 3-hydroxy-L-aspartate + succinate + CO2.
GO:0004597	peptide-aspartate beta-dioxygenase activity	=	http://x.org/noparse#peptide L-aspartate/peptide L-aspartate-1|http://purl.obolibrary.org/obo/CHEBI_16810/2-oxoglutarate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_15379/dioxygen-1	http://x.org/noparse#peptide 3-hydroxy-L-aspartate/peptide 3-hydroxy-L-aspartate-1|http://purl.obolibrary.org/obo/CHEBI_30031/succinate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_16526/carbon dioxide-1	rh:31531	2-oxoglutarate + L-arginine + O2 = CO2 + N(omega)-hydroxy-L-arginine + succinate	-6	peptide L-aspartate=http://purl.obolibrary.org/obo/CHEBI_60107|peptide 3-hydroxy-L-aspartate=http://purl.obolibrary.org/obo/CHEBI_32682	|	Catalysis of the reaction: peptide L-aspartate + 2-oxoglutarate + O2 = peptide 3-hydroxy-L-aspartate + succinate + CO2.
GO:0004597	peptide-aspartate beta-dioxygenase activity	=	http://x.org/noparse#peptide L-aspartate/peptide L-aspartate-1|http://purl.obolibrary.org/obo/CHEBI_16810/2-oxoglutarate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_15379/dioxygen-1	http://x.org/noparse#peptide 3-hydroxy-L-aspartate/peptide 3-hydroxy-L-aspartate-1|http://purl.obolibrary.org/obo/CHEBI_30031/succinate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_16526/carbon dioxide-1	rh:32127	2-oxoglutarate + L-proline + O2 = cis-4-hydroxy-L-proline + CO2 + succinate	-6	peptide L-aspartate=http://purl.obolibrary.org/obo/CHEBI_60039|peptide 3-hydroxy-L-aspartate=http://purl.obolibrary.org/obo/CHEBI_63727	|	Catalysis of the reaction: peptide L-aspartate + 2-oxoglutarate + O2 = peptide 3-hydroxy-L-aspartate + succinate + CO2.
GO:0004597	peptide-aspartate beta-dioxygenase activity	=	http://x.org/noparse#peptide L-aspartate/peptide L-aspartate-1|http://purl.obolibrary.org/obo/CHEBI_16810/2-oxoglutarate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_15379/dioxygen-1	http://x.org/noparse#peptide 3-hydroxy-L-aspartate/peptide 3-hydroxy-L-aspartate-1|http://purl.obolibrary.org/obo/CHEBI_30031/succinate(2-)-1|http://purl.obolibrary.org/obo/CHEBI_16526/carbon dioxide-1	rh:36607	2-oxoglutarate + L-arginine + O2 = (2S,3S)-hydroxyarginine + CO2 + succinate	-6	peptide L-aspartate=http://purl.obolibrary.org/obo/CHEBI_32682|peptide 3-hydroxy-L-aspartate=http://purl.obolibrary.org/obo/CHEBI_73938	|	Catalysis of the reaction: peptide L-aspartate + 2-oxoglutarate + O2 = peptide 3-hydroxy-L-aspartate + succinate + CO2.
